Yr_Sold,1st_Flr_SF,Bedroom_AbvGr,Bldg_Type,Bsmt_Full_Bath,Bsmt_Half_Bath,Central_Air,Condition_1,Condition_2,Electrical,Exter_Cond,Exter_Qual,Exterior_1st,Exterior_2nd,Foundation,Full_Bath,Functional,Gr_Liv_Area,Half_Bath,Heating,Heating_QC,House_Style,Kitchen_AbvGr,Kitchen_Qual,Land_Contour,Land_Slope,Lot_Area,Lot_Config,Lot_Shape,MS_SubClass,MS_Zoning,Mas_Vnr_Type,Mo_Sold,Neighborhood,Overall_Cond,Overall_Qual,Paved_Drive,Roof_Matl,Roof_Style,SalePrice,Sale_Condition,Sale_Type,Street,TotRms_AbvGrd,Utilities,Year_Built,Year_Remod/Add
2007-01-01,1266,2,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1266,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3710,Inside,Reg,20,RL,BrkFace,8,Blmngtn,5,7,Y,CompShg,Gable,185485,Partial,New,Pave,6,AllPub,2007,2007
2007-01-01,1530,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1530,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,14572,Corner,IR3,20,RL,None,11,Gilbert,5,7,Y,CompShg,Hip,259000,Family,WD ,Pave,7,AllPub,2004,2004
2007-01-01,1119,2,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1119,0,GasA,Ex,SLvl,1,Gd,Lvl,Gtl,16219,Inside,IR2,80,RL,None,4,Gilbert,5,7,Y,CompShg,Gable,188500,Normal,WD ,Pave,5,AllPub,2004,2005
2007-01-01,744,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1374,1,GasA,Ex,SLvl,1,Gd,Lvl,Gtl,11084,Corner,IR1,80,RL,None,6,Gilbert,5,7,Y,CompShg,Gable,175000,Family,WD ,Pave,8,AllPub,2004,2004
2007-01-01,847,4,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1959,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11796,Inside,IR1,60,RL,None,7,Gilbert,5,7,Y,CompShg,Gable,215000,Normal,WD ,Pave,8,AllPub,2004,2005
2007-01-01,1525,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1525,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10936,Inside,IR1,20,RL,None,4,Gilbert,5,7,Y,CompShg,Gable,206580,Partial,New,Pave,6,AllPub,2006,2006
2007-01-01,840,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1720,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8244,Inside,IR1,60,RL,None,5,Gilbert,5,7,Y,CompShg,Gable,183500,Normal,WD ,Pave,7,AllPub,2004,2004
2007-01-01,847,4,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1948,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7875,Inside,Reg,60,RL,BrkFace,7,Gilbert,5,7,Y,CompShg,Gable,211000,Normal,WD ,Pave,8,AllPub,2003,2003
2007-01-01,948,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,2,Typ,1690,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,8063,Inside,Reg,60,RL,None,11,Gilbert,5,6,Y,CompShg,Gable,181000,Abnorml,WD ,Pave,7,AllPub,2000,2000
2007-01-01,864,4,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1995,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8740,Inside,IR1,60,RL,None,7,Gilbert,5,7,Y,CompShg,Gable,219500,Normal,WD ,Pave,8,AllPub,2002,2002
2007-01-01,953,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,2,Typ,1647,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,7917,Inside,Reg,60,RL,None,8,Gilbert,5,6,Y,CompShg,Gable,175000,Normal,WD ,Pave,7,AllPub,1999,2000
2007-01-01,774,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,2,Typ,1430,1,GasA,Ex,SLvl,1,TA,Lvl,Gtl,9967,Inside,IR1,80,RL,None,12,Gilbert,5,7,Y,CompShg,Gable,170000,Normal,WD ,Pave,8,AllPub,2000,2000
2007-01-01,660,3,1Fam,0.0,0.0,Y,RRAn,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1320,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7750,Inside,Reg,60,RL,None,8,Gilbert,5,7,Y,CompShg,Gable,162000,Normal,WD ,Pave,6,AllPub,2003,2003
2007-01-01,940,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,2,Typ,1690,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,9487,Inside,IR1,60,RL,None,6,Gilbert,5,6,Y,CompShg,Gable,187000,Normal,WD ,Pave,7,AllPub,2000,2000
2007-01-01,961,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,2,Typ,1644,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,9649,Inside,IR1,60,RL,None,5,Gilbert,5,6,Y,CompShg,Gable,185000,Normal,WD ,Pave,7,AllPub,1999,2000
2007-01-01,2411,4,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,Wd Sdng,ImStucc,PConc,3,Typ,4476,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,15623,Corner,IR1,60,RL,None,7,NoRidge,5,10,Y,CompShg,Hip,745000,Abnorml,WD ,Pave,10,AllPub,1996,1996
2007-01-01,1779,4,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2551,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12191,Inside,IR1,60,RL,BrkFace,6,NoRidge,5,8,Y,CompShg,Hip,384500,Normal,WD ,Pave,8,AllPub,1997,1998
2007-01-01,997,4,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2285,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11000,FR2,Reg,60,RL,BrkFace,6,NoRidge,5,8,Y,CompShg,Gable,248000,Normal,WD ,Pave,8,AllPub,2000,2000
2007-01-01,2633,2,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Ex,VinylSd,VinylSd,PConc,2,Typ,2633,1,GasA,Ex,1Story,1,Ex,Lvl,Gtl,11400,Inside,Reg,20,RL,BrkFace,3,NoRidge,5,10,Y,CompShg,Hip,466500,Normal,WD ,Pave,8,AllPub,2001,2002
2007-01-01,1671,4,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,MetalSd,MetalSd,PConc,2,Typ,3078,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10557,Inside,IR1,60,RL,BrkFace,7,NoRidge,5,9,Y,CompShg,Gable,410000,Normal,WD ,Pave,9,AllPub,1998,1998
2007-01-01,1411,4,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2582,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11002,Inside,IR1,60,RL,None,1,NoRidge,5,8,Y,CompShg,Gable,322500,Normal,WD ,Pave,9,AllPub,1998,1999
2007-01-01,1108,4,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2385,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10790,Inside,Reg,60,RL,BrkFace,5,NoRidge,5,7,Y,CompShg,Gable,252000,Normal,WD ,Pave,8,AllPub,1998,1998
2007-01-01,2444,4,1Fam,0.0,1.0,Y,Norm,Norm,SBrkr,TA,Ex,HdBoard,HdBoard,PConc,3,Typ,4316,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,21535,Corner,IR1,60,RL,BrkFace,1,NoRidge,6,10,Y,WdShngl,Gable,755000,Normal,WD ,Pave,10,AllPub,1994,1995
2007-01-01,1127,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,MetalSd,MetalSd,PConc,2,Typ,2013,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,9920,CulDSac,IR1,60,RL,None,6,NoRidge,5,7,Y,CompShg,Gable,269790,Normal,WD ,Pave,8,AllPub,1996,1997
2007-01-01,1383,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2398,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11787,Inside,IR1,60,RL,BrkFace,8,NoRidge,5,7,Y,CompShg,Gable,315750,Normal,WD ,Pave,8,AllPub,1996,1997
2007-01-01,1214,4,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2520,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9950,Inside,IR1,60,RL,BrkFace,6,NoRidge,5,7,Y,CompShg,Gable,290000,Abnorml,WD ,Pave,9,AllPub,1995,1995
2007-01-01,1328,4,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2531,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12257,Inside,IR1,60,RL,BrkFace,11,NoRidge,5,8,Y,CompShg,Gable,290000,Normal,WD ,Pave,9,AllPub,1995,1995
2007-01-01,3228,4,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,BrkFace,BrkFace,PConc,3,Typ,3228,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,12692,Inside,IR1,20,RL,None,5,NoRidge,5,8,Y,CompShg,Hip,430000,Normal,WD ,Pave,10,AllPub,1992,1993
2007-01-01,1105,4,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2202,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11762,Inside,Reg,60,RL,BrkFace,9,NoRidge,5,8,Y,CompShg,Gable,263000,Normal,WD ,Pave,9,AllPub,1992,1993
2007-01-01,1335,4,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,Gd,Gd,VinylSd,VinylSd,PConc,2,Typ,2538,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9044,Inside,IR1,60,RL,BrkFace,5,NoRidge,5,8,Y,CompShg,Gable,330000,Normal,WD ,Pave,8,AllPub,1996,1997
2007-01-01,1369,3,1Fam,0.0,0.0,Y,Feedr,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1369,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9910,Inside,Reg,20,RL,None,9,Somerst,6,7,Y,CompShg,Gable,213133,Partial,New,Pave,5,AllPub,2007,2007
2007-01-01,1542,3,1Fam,1.0,0.0,Y,Feedr,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1542,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11830,Inside,Reg,20,RL,BrkFace,7,Somerst,5,8,Y,CompShg,Gable,260261,Partial,New,Pave,6,AllPub,2007,2007
2007-01-01,1905,3,1Fam,0.0,0.0,Y,RRNn,Norm,SBrkr,TA,Ex,VinylSd,ImStucc,PConc,2,Typ,1905,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,11670,Corner,IR1,20,RL,Stone,3,Somerst,5,9,Y,CompShg,Hip,320000,Normal,WD ,Pave,8,AllPub,2006,2006
2007-01-01,1464,3,1Fam,1.0,0.0,Y,RRAn,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1464,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,15256,CulDSac,IR1,20,RL,Stone,8,Somerst,5,8,Y,CompShg,Gable,282922,Normal,WD ,Pave,6,AllPub,2007,2007
2007-01-01,1534,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1534,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,10612,Inside,Reg,20,RL,BrkFace,1,Somerst,5,8,Y,CompShg,Gable,215000,Family,WD ,Pave,7,AllPub,2006,2006
2007-01-01,1966,1,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Ex,CemntBd,CmentBd,PConc,2,Typ,1966,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,12291,Inside,IR1,20,RL,BrkFace,10,Somerst,5,10,Y,CompShg,Hip,419005,Partial,New,Pave,6,AllPub,2007,2007
2007-01-01,1636,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1636,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,13501,Corner,IR1,20,RL,Stone,6,Somerst,5,8,Y,CompShg,Gable,255000,Normal,WD ,Pave,8,AllPub,2006,2006
2007-01-01,1795,2,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1795,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9986,Inside,Reg,20,RL,BrkFace,2,Somerst,5,8,Y,CompShg,Gable,147000,Partial,New,Pave,7,AllPub,2006,2007
2007-01-01,1726,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Ex,CemntBd,CmentBd,PConc,2,Typ,1726,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,9416,Inside,Reg,20,RL,Stone,9,Somerst,5,7,Y,CompShg,Hip,311872,Partial,New,Pave,8,AllPub,2007,2007
2007-01-01,1689,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1689,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9849,Inside,Reg,20,RL,Stone,6,Somerst,6,7,Y,CompShg,Hip,248328,Partial,New,Pave,7,AllPub,2007,2007
2007-01-01,1588,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1588,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10000,Inside,Reg,20,RL,Stone,12,Somerst,5,8,Y,CompShg,Hip,227000,Normal,WD ,Pave,7,AllPub,2006,2006
2007-01-01,1538,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1538,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8847,Inside,Reg,20,RL,BrkFace,12,Somerst,5,8,Y,CompShg,Gable,260000,Normal,WD ,Pave,7,AllPub,2005,2005
2007-01-01,1496,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,CemntBd,CmentBd,PConc,2,Typ,1496,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9158,Inside,Reg,20,RL,Stone,6,Somerst,5,8,Y,CompShg,Gable,225000,Partial,New,Pave,7,AllPub,2007,2007
2007-01-01,1506,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1506,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8251,Inside,Reg,20,RL,BrkFace,4,Somerst,5,7,Y,CompShg,Gable,249000,Normal,WD ,Pave,7,AllPub,2005,2006
2007-01-01,1694,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1694,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10084,Inside,Reg,20,RL,Stone,8,Somerst,5,8,Y,CompShg,Gable,307000,Normal,WD ,Pave,7,AllPub,2004,2005
2007-01-01,982,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1977,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9605,Inside,Reg,60,RL,None,7,Somerst,5,7,Y,CompShg,Gable,250000,Family,WD ,Pave,7,AllPub,2006,2006
2007-01-01,1302,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1830,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8778,Inside,Reg,60,RL,None,3,Somerst,5,8,Y,CompShg,Gable,221300,Normal,WD ,Pave,7,AllPub,2006,2006
2007-01-01,1338,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1338,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8640,Inside,Reg,20,FV,None,11,Somerst,5,8,Y,CompShg,Gable,208900,Partial,New,Pave,6,AllPub,2007,2007
2007-01-01,1335,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1335,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9000,Inside,Reg,20,FV,None,6,Somerst,5,7,Y,CompShg,Gable,210400,Partial,New,Pave,6,AllPub,2006,2007
2007-01-01,896,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1792,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8640,Inside,Reg,60,FV,None,11,Somerst,5,8,Y,CompShg,Gable,255000,Partial,New,Pave,8,AllPub,2007,2007
2007-01-01,725,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,CBlock,3,Typ,1588,0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10411,Corner,Reg,60,FV,None,7,Somerst,5,5,Y,CompShg,Gable,212109,Partial,New,Pave,8,AllPub,2007,2007
2007-01-01,1088,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1959,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9000,Inside,Reg,60,FV,None,12,Somerst,5,8,Y,CompShg,Gable,270000,Normal,WD ,Pave,8,AllPub,2006,2006
2007-01-01,1184,4,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,CemntBd,CmentBd,PConc,2,Typ,2610,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,9000,Inside,Reg,60,FV,None,8,Somerst,5,8,Y,CompShg,Gable,303477,Partial,New,Pave,11,AllPub,2007,2007
2007-01-01,1656,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1656,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11096,Inside,Reg,20,FV,None,7,Somerst,5,8,Y,CompShg,Gable,249700,Normal,WD ,Pave,7,AllPub,2006,2006
2007-01-01,874,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,3,Typ,1761,0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10207,Inside,Reg,60,FV,None,8,Somerst,6,7,Y,CompShg,Gable,227875,Partial,New,Pave,7,AllPub,2007,2007
2007-01-01,1584,2,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Ex,CemntBd,CmentBd,PConc,2,Typ,1584,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,10440,Corner,Reg,20,FV,None,5,Somerst,5,8,Y,CompShg,Gable,261329,Partial,New,Pave,6,AllPub,2007,2007
2007-01-01,1685,2,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1685,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11824,Corner,IR1,20,FV,BrkFace,4,Somerst,5,8,Y,CompShg,Gable,253000,Normal,WD ,Pave,5,AllPub,2006,2006
2007-01-01,1158,4,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Min2,2443,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10625,Inside,Reg,60,FV,BrkFace,6,Somerst,5,6,Y,CompShg,Gable,265000,Normal,WD ,Pave,9,AllPub,2004,2004
2007-01-01,1580,4,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,CemntBd,CmentBd,PConc,3,Typ,2466,0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11143,Corner,IR1,60,FV,None,12,Somerst,5,8,Y,CompShg,Gable,340000,Normal,WD ,Pave,8,AllPub,2004,2005
2007-01-01,1100,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,1,Typ,1100,1,GasA,Ex,1Story,1,TA,Lvl,Gtl,7500,Inside,Reg,20,RL,None,6,SawyerW,5,6,Y,CompShg,Gable,146000,Partial,New,Pave,6,AllPub,2006,2007
2007-01-01,1143,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,1,Typ,1143,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7500,Inside,Reg,20,RL,None,10,SawyerW,5,7,Y,CompShg,Gable,147000,Normal,WD ,Pave,5,AllPub,2006,2006
2007-01-01,1094,3,1Fam,1.0,0.0,Y,RRAe,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,1,Typ,1094,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,12450,Inside,Reg,20,RL,BrkFace,5,SawyerW,5,5,Y,CompShg,Gable,149000,Normal,WD ,Pave,6,AllPub,2003,2004
2007-01-01,1486,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1486,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7441,Inside,IR1,20,RL,BrkFace,6,SawyerW,5,7,Y,CompShg,Gable,181000,Normal,WD ,Pave,7,AllPub,2006,2006
2007-01-01,936,3,1Fam,0.0,1.0,Y,Norm,Norm,SBrkr,Gd,Gd,HdBoard,HdBoard,PConc,2,Typ,1721,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8462,Inside,IR1,60,RL,BrkFace,7,SawyerW,5,6,Y,CompShg,Gable,201000,Normal,WD ,Pave,7,AllPub,1994,1994
2007-01-01,920,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1820,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11613,Corner,IR2,60,RL,None,5,SawyerW,5,6,Y,CompShg,Gable,191750,Normal,WD ,Pave,7,AllPub,1993,1997
2007-01-01,1349,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,2,Typ,1349,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8450,Inside,Reg,20,RL,BrkFace,12,SawyerW,5,7,Y,CompShg,Gable,179000,Normal,WD ,Pave,6,AllPub,2000,2001
2007-01-01,1494,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1494,0,GasA,Ex,1Story,1,Gd,Low,Gtl,16196,Inside,IR3,20,RL,None,8,SawyerW,5,7,Y,CompShg,Gable,215000,Normal,WD ,Pave,5,AllPub,1998,1998
2007-01-01,1575,2,TwnhsE,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,Plywood,ImStucc,PConc,2,Typ,1575,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,8012,Inside,Reg,120,RL,None,7,SawyerW,5,6,Y,CompShg,Gable,179200,Normal,WD ,Pave,5,AllPub,1992,1992
2007-01-01,630,2,TwnhsE,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,Plywood,Plywood,CBlock,1,Typ,1266,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,8012,Inside,Reg,160,RL,None,7,SawyerW,5,6,Y,CompShg,Gable,128000,Normal,WD ,Pave,5,AllPub,1980,1980
2007-01-01,884,2,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,CBlock,1,Typ,884,0,GasA,Gd,SFoyer,1,Gd,Lvl,Gtl,9180,CulDSac,IR1,85,RL,None,12,SawyerW,7,5,Y,CompShg,Gable,144000,Normal,WD ,Pave,5,AllPub,1983,1983
2007-01-01,2020,4,Duplex,0.0,0.0,Y,Feedr,Norm,SBrkr,TA,TA,Plywood,Plywood,Slab,2,Typ,2020,0,GasA,TA,1Story,2,TA,Lvl,Gtl,8400,Inside,Reg,90,RH,BrkFace,10,SawyerW,5,5,Y,CompShg,Gable,144000,Normal,WD ,Pave,10,AllPub,1977,1977
2007-01-01,894,2,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,Plywood,Plywood,CBlock,1,Typ,894,0,GasA,TA,1Story,1,TA,Lvl,Gtl,6285,Inside,Reg,20,RL,None,3,Sawyer,5,5,Y,CompShg,Gable,120750,Normal,WD ,Pave,5,AllPub,1977,1977
2007-01-01,970,2,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,CBlock,1,Typ,970,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8480,Corner,Reg,20,RL,None,7,Sawyer,6,5,Y,CompShg,Hip,132500,Normal,WD ,Pave,5,AllPub,1963,1963
2007-01-01,1057,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,MetalSd,MetalSd,CBlock,1,Typ,1057,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7420,Inside,Reg,20,RL,None,4,Sawyer,5,5,Y,CompShg,Hip,132000,Normal,WD ,Pave,6,AllPub,1962,1962
2007-01-01,999,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,Gd,TA,HdBoard,Plywood,CBlock,1,Typ,999,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,7758,Corner,IR1,20,RL,None,3,Sawyer,7,5,Y,CompShg,Gable,132500,Normal,WD ,Pave,6,AllPub,1962,2001
2007-01-01,1120,3,1Fam,1.0,0.0,Y,Feedr,Norm,SBrkr,TA,TA,VinylSd,VinylSd,CBlock,1,Typ,1120,1,GasA,TA,1Story,1,Fa,Lvl,Gtl,6970,Corner,Reg,20,RL,None,5,Sawyer,5,4,Y,CompShg,Gable,129000,Normal,WD ,Pave,5,AllPub,1961,1961
2007-01-01,1696,3,1Fam,0.0,0.0,Y,RRAe,Norm,SBrkr,Gd,TA,HdBoard,HdBoard,CBlock,1,Min2,1696,1,GasA,TA,1Story,1,TA,Lvl,Gtl,13673,CulDSac,IR1,20,RL,None,3,Sawyer,5,5,Y,CompShg,Gable,143900,Normal,WD ,Pave,8,AllPub,1962,1962
2007-01-01,1040,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,CBlock,1,Typ,1040,1,GasA,TA,1Story,1,TA,Lvl,Gtl,7476,Corner,Reg,20,RL,None,6,Sawyer,7,5,Y,CompShg,Gable,145000,Normal,WD ,Pave,5,AllPub,1968,1968
